,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon
,BNA0655,,1.0,DE,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNetzA/UBA,Vattenfall Wasserkraft GmbH,50.51938,12.87976
,BNA0656,,1.0,DE,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNetzA/UBA,Vattenfall Wasserkraft GmbH,50.51938,12.87976
,BNA0657,,1.0,DE,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNetzA/UBA,Vattenfall Wasserkraft GmbH,50.51938,12.87976
,BNA0722,,1.0,DE,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNetzA/UBA,Vattenfall Wasserkraft GmbH,51.09153428,13.60982895
,BNA0883,,1.0,DE,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNetzA/UBA,Vattenfall Wasserkraft GmbH,50.52438482,11.71438694
,BNA1032,,1.0,DE,,,HPHS,WAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNetzA/UBA,Vattenfall Wasserkraft GmbH,51.74223,10.91879
,BNA0490a,0.0,1.0,DE,,,STUR,LIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNetzA/UBA,RWE Power AG,50.8608,6.8402
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCATRÓN GR 5,80.0,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",,
,SAN ROQUE GRUPO 1,373.09,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",36.195639,-5.413628
,SAN ROQUE GRUPO 2,366.77,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,36.195639,-5.413628
,CASTELLÓN,793.19,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,IBERDROLA GENERACIÓN TÉRMICA S.L.,,
,"BESÓS, GRUPO 3",419.32,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,"CTCC CASTEJÓN, GRUPO 1",429.24,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"EDP ESPAÑA, S.A.U.",,
,"BESÓS, GRUPO 4",406.58,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",,
,ZIERBENA,754.87,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BAHÍA DE BIZKAIA ELECTRICIDAD, S.L.",43.359035,-3.09211
,"CASTEJÓN, GRUPO A",380.772,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,IBERDROLA GENERACIÓN TÉRMICA S.L.,,
,TARRAGONA,423.7,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"TARRAGONA POWER, S.L.",41.110242,1.180547
,CAMPO DE GIBRALTAR GRUPO 10,384.61,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",36.183459,-5.392914
,CAMPO DE GIBRALTAR GRUPO 20,378.79,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CEPSA GAS Y ELECTRICIDAD, S.A.U.",36.183459,-5.392914
,"SANTURCE, GRUPO 4",402.64,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,IBERDROLA GENERACIÓN TÉRMICA S.L.,43.339096000000005,-3.052938
,PALOS DE LA FRONTERA GRUPO 1,394.08,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",37.183318,-6.886317999999999
,ARCOS DE LA FRONTERA GRUPO 2,379.36,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,IBERDROLA GENERACIÓN TÉRMICA S.L.,36.673002,-5.816132
,ARRÚBAL GRUPO 1,402.15,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CONTOUR GLOBAL LA RIOJA, S.L.",,
,ARRÚBAL GRUPO 2,396.99,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CONTOUR GLOBAL LA RIOJA, S.L.",,
,"BARRANCO DE TIRAJANA 5, GAS 3 (CC 1)",75.0,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"UNIÓN ELÉCTRICA DE CANARIAS GENERACIÓN, S.A.U.",,
,"BARRANCO DE TIRAJANA 6, GAS 4 (CC 1)",75.0,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"UNIÓN ELÉCTRICA DE CANARIAS GENERACIÓN, S.A.U.",,
,"GRANADILLA 7, GAS 3 (CC1)",75.0,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"UNIÓN ELÉCTRICA DE CANARIAS GENERACIÓN, S.A.U.",,
,"GRANADILLA 8, GAS 4 (CC1)",75.0,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"UNIÓN ELÉCTRICA DE CANARIAS GENERACIÓN, S.A.U.",,
,ARCOS DE LA FRONTERA GRUPO 1,395.6,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,IBERDROLA GENERACIÓN TÉRMICA S.L.,36.673002,-5.816132
,PALOS DE LA FRONTERA GRUPO 2,395.63,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",37.183318,-6.886317999999999
,AMOREBIETA,795.43,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"BIZKAIA ENERGÍA, S.L.U.",43.234597,-2.749908
,PALOS DE LA FRONTERA GRUPO 3,397.83,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",37.183318,-6.886317999999999
,"ACECA, GRUPO 3",391.53,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,IBERDROLA GENERACIÓN TÉRMICA S.L.,39.943972,-3.854838
,"GRANADILLA 12, VAPOR 4 (CC2)",78.4,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"UNIÓN ELÉCTRICA DE CANARIAS GENERACIÓN, S.A.U.",,
,"SON REUS 5, TURBINA DE GAS Nº 5",52.8,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"GAS Y ELECTRICIDAD GENERACIÓN, S.A.U",,
,"SON REUS 6, TURBINA DE GAS Nº 6",52.8,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"GAS Y ELECTRICIDAD GENERACIÓN, S.A.U",,
,"SON REUS 7, TURBINA DE GAS Nº 7",52.8,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"GAS Y ELECTRICIDAD GENERACIÓN, S.A.U",,
,SON REUS TURBINA DE GAS Nº 8 (CC2),75.5,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"GAS Y ELECTRICIDAD GENERACIÓN, S.A.U",,
,"SON REUS 9, TURBINA DE GAS Nº 9 (CC2)",75.5,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"GAS Y ELECTRICIDAD GENERACIÓN, S.A.U",,
,SON REUS VAPOR 10,74.4,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"GAS Y ELECTRICIDAD GENERACIÓN, S.A.U",,
,"MAHÓN 14, TURBINA DE GAS Nº 3",45.0,1.0,ES,,,GTUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"GAS Y ELECTRICIDAD GENERACIÓN, S.A.U",,
,SON REUS TURBINA DE VAPOR Nº 2 (CC2),75.0,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"GAS Y ELECTRICIDAD GENERACIÓN, S.A.U",,
,ESCOMBRERAS GRUPO 1,408.56,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"ENGIE CARTAGENA, S.L.",37.573129,-0.938909
,ESCOMBRERAS GRUPO 2,408.35,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"ENGIE CARTAGENA, S.L.",37.573129,-0.938909
,ESCOMBRERAS GRUPO 3,401.97,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"ENGIE CARTAGENA, S.L.",37.573129,-0.938909
,ARCOS DE LA FRONTERA GRUPO 3,812.0,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,IBERDROLA GENERACIÓN TÉRMICA S.L.,36.673002,-5.816132
,CARTAGENA GRUPO 1,424.51,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",37.572744,-0.938408
,CARTAGENA GRUPO 2,424.56,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",37.572744,-0.938408
,CARTAGENA GRUPO 3,419.28,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",37.572744,-0.938408
,CRISTOBAL COLON,397.77,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,37.216397,-6.943633
,"ACECA, GRUPO 4",379.3,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",39.943972,-3.854838
,CICLO COMBINADO DE CASTELNOU,797.83,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"ENGIE CASTELNOU, S.L.U.",41.216921,-0.294205
,CTCC ESCOMBRERAS,830.89,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,IBERDROLA GENERACIÓN TÉRMICA S.L.,37.5647,-0.951324
,"GRANADILLA 9, VAPOR, 3 (CC 1)",75.0,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"UNIÓN ELÉCTRICA DE CANARIAS GENERACIÓN, S.A.U.",,
,CTCC PLANA DEL VENT 1,425.6,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",40.959398,0.8696360000000001
,"CCC SAGUNTO, GRUPO 1",417.28,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",39.642475,-0.233208
,CTCC PLANA DEL VENT 2,420.99,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"ALPIQ ENERGÍA ESPAÑA, S.A.U.",40.959398,0.8696360000000001
,"CCC SAGUNTO, GRUPO 2",419.59,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",39.642475,-0.233208
,CTCC ESCATRÓN,282.22,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,Ignis Generación S.L.,,
,"CCC SAGUNTO, GRUPO 3",418.55,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",39.642475,-0.233208
,"CTCC AS PONTES, GRUPO 5",870.43,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,43.444418,-7.864333999999999
,"CTCC SABON, GRUPO 3",397.44,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",43.329639,-8.501986
,ESCATRÓN,818.5,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",,
,"CTCC CASTELLÓN, GRUPO 4",853.77,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,IBERDROLA GENERACIÓN TÉRMICA S.L.,,
,"CTCC SOTO DE RIBERA, GRUPO 4",431.86,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"CENTRAL TÉRMICA CICLO COMBINADO GRUPO 4, S.L.",43.316242,-5.876937
,"BARRANCO DE TIRAJANA 7, VAPOR 3 (CC1)",79.65,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"UNIÓN ELÉCTRICA DE CANARIAS GENERACIÓN, S.A.U.",,
,MALA1 (CTCC MALAGA),421.036,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",36.748363,-4.562831
,CTCC BAHÍA DE ALGECIRAS,830.907,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"Repsol Generación Eléctrica, S.L.U.",,
,"BESÓS, GRUPO 5",873.23,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,"PUERTO DE BARCELONA, GRUPO 1",447.16,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",41.336825,2.158958
,"PUERTO DE BARCELONA, GRUPO 2",444.5,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"NATURGY GENERACIÓN, S.L.U.",41.336825,2.158958
,"CTCC SOTO DE RIBERA, GRUPO 5",433.63,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"EDP ESPAÑA, S.A.U.",43.316242,-5.876937
,"CA'S TRESORER TG3, CC2",78.8,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"GAS Y ELECTRICIDAD GENERACIÓN, S.A.U",,
,"CA'S TRESORER TG4, CC2",78.8,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"GAS Y ELECTRICIDAD GENERACIÓN, S.A.U",,
,"CA'S TRESORER TV2, CC2",78.8,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"GAS Y ELECTRICIDAD GENERACIÓN, S.A.U",,
,"GRANADILLA 10, TG 5 (CC2)",76.7,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"UNIÓN ELÉCTRICA DE CANARIAS GENERACIÓN, S.A.U.",,
,"GRANADILLA 11, TG 6 (CC2)",76.7,1.0,ES,,,COMC,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"UNIÓN ELÉCTRICA DE CANARIAS GENERACIÓN, S.A.U.",,
,"MELILLA 9, G-9",14.7,1.0,ES,,,GTUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,"SON REUS 1, TURBINA DE GAS Nº 1",38.5,1.0,ES,,,GTUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"GAS Y ELECTRICIDAD GENERACIÓN, S.A.U",,
,"SON REUS 2, TURBINA DE GAS Nº 2",38.5,1.0,ES,,,GTUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"GAS Y ELECTRICIDAD GENERACIÓN, S.A.U",,
,"SON REUS 3, TURBINA DE GAS Nº 3",38.5,1.0,ES,,,GTUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"GAS Y ELECTRICIDAD GENERACIÓN, S.A.U",,
,"SON REUS 4, TURBINA DE GAS Nº 4",38.5,1.0,ES,,,GTUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"GAS Y ELECTRICIDAD GENERACIÓN, S.A.U",,
,"ALCUDIA 3, TURBINA DE GAS Nº 1",37.5,1.0,ES,,,GTUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"GAS Y ELECTRICIDAD GENERACIÓN, S.A.U",,
,"ALCUDIA 4, TURBINA DE GAS Nº 2",37.5,1.0,ES,,,GTUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"GAS Y ELECTRICIDAD GENERACIÓN, S.A.U",,
,"IBIZA 12, TURBINA DE GAS Nº 1",25.0,1.0,ES,,,GTUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"GAS Y ELECTRICIDAD GENERACIÓN, S.A.U",,
,"IBIZA 15, TURBINA DE GAS Nº 2",14.0,1.0,ES,,,GTUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"GAS Y ELECTRICIDAD GENERACIÓN, S.A.U",,
,"MAHÓN 12, TURBINA DE GAS Nº 2",37.5,1.0,ES,,,GTUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"GAS Y ELECTRICIDAD GENERACIÓN, S.A.U",,
,"FORMENTERA 1, TURBINA DE GAS Nº 1",14.0,1.0,ES,,,GTUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"GAS Y ELECTRICIDAD GENERACIÓN, S.A.U",,
,"MAHÓN 13, TURBINA DE GAS Nº 1",38.5,1.0,ES,,,GTUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"GAS Y ELECTRICIDAD GENERACIÓN, S.A.U",,
,"JINAMAR 7, GAS 1",23.45,1.0,ES,,,GTUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"UNIÓN ELÉCTRICA DE CANARIAS GENERACIÓN, S.A.U.",,
,"JINAMAR 10, GAS 2",37.5,1.0,ES,,,GTUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"UNIÓN ELÉCTRICA DE CANARIAS GENERACIÓN, S.A.U.",,
,"JINAMAR 11, GAS 3",37.5,1.0,ES,,,GTUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"UNIÓN ELÉCTRICA DE CANARIAS GENERACIÓN, S.A.U.",,
,"BARRANCO DE TIRAJANA 1, GAS 1",37.5,1.0,ES,,,GTUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"UNIÓN ELÉCTRICA DE CANARIAS GENERACIÓN, S.A.U.",,
,"BARRANCO DE TIRAJANA 2, GAS 2",37.5,1.0,ES,,,GTUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"UNIÓN ELÉCTRICA DE CANARIAS GENERACIÓN, S.A.U.",,
,"CANDELARIA 11, GAS 1",37.5,1.0,ES,,,GTUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"UNIÓN ELÉCTRICA DE CANARIAS GENERACIÓN, S.A.U.",,
,"CANDELARIA 12, GAS 2",37.5,1.0,ES,,,GTUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"UNIÓN ELÉCTRICA DE CANARIAS GENERACIÓN, S.A.U.",,
,"CANDELARIA 5, GAS 3",17.2,1.0,ES,,,GTUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"UNIÓN ELÉCTRICA DE CANARIAS GENERACIÓN, S.A.U.",,
,"GRANADILLA 1, GAS 1",37.5,1.0,ES,,,GTUR,HRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"UNIÓN ELÉCTRICA DE CANARIAS GENERACIÓN, S.A.U.",,
